Nome do destino,Código do serviço,Valor,Prazo Final
São Paulo/SP,LGG,8.23,3
São Paulo/SP,LGG,6.89,4
São Paulo/SP,LGG,13.15,3
São Paulo/SP,LGG,11.57,5
São Bernardo do Campo/SP,LGG,10.19,2
São Bernardo do Campo/SP,LGG,7.68,3
São Bernardo do Campo/SP,LGG,13.15,2
São Bernardo do Campo/SP,LGG,13.68,4
Rio de Janeiro/RJ,LGG,12.64,3
Rio de Janeiro/RJ,LGG,8.96,4
Rio de Janeiro/RJ,LGG,15.75,3
Rio de Janeiro/RJ,LGG,14.24,2
Guarulhos/SP,LGG,10.28,2
Guarulhos/SP,LGG,7.61,3
Guarulhos/SP,LGG,10.75,2
Guarulhos/SP,LGG,13.57,4
Diadema/SP,LGG,10.13,2
Diadema/SP,LGG,8.68,3
Diadema/SP,LGG,13.06,2
Diadema/SP,LGG,13.63,4
Caieiras/SP,LGG,10.13,3
Caieiras/SP,LGG,8.68,4
Caieiras/SP,LGG,13.06,3
Caieiras/SP,LGG,13.63,5
Cajamar/SP,LGG,9.21,2
Cajamar/SP,LGG,7.49,3
Cajamar/SP,LGG,10.8,2
Cajamar/SP,LGG,12.94,4
Itapevi/SP,LGG,10.26,3
Itapevi/SP,LGG,7.48,4
Itapevi/SP,LGG,13.71,3
Itapevi/SP,LGG,13.91,5
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,7.09,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
Santos/SP,LGG,10.26,2
Santos/SP,LGG,15.83,3
Santos/SP,LGG,12.28,2
Santos/SP,LGG,13.91,4
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,8.11,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
Mauá/SP,LGG,11.35,2
Mauá/SP,LGG,8.68,3
Mauá/SP,LGG,13.15,2
Mauá/SP,LGG,14.77,4
Curitiba/PR,LGG,11.05,3
Curitiba/PR,LGG,6.87,4
Curitiba/PR,LGG,12.23,1
Curitiba/PR,LGG,14.06,5
Osasco/SP,LGG,11.35,2
Osasco/SP,LGG,8.68,3
Osasco/SP,LGG,13.15,2
Osasco/SP,LGG,14.77,4
Osasco/SP,LGG,11.35,2
Osasco/SP,LGG,8.68,3
Osasco/SP,LGG,13.15,2
Osasco/SP,LGG,14.77,4
São Carlos/SP,LGG,11.39,3
São Carlos/SP,LGG,8.28,4
São Carlos/SP,LGG,17.44,3
São Carlos/SP,LGG,15.04,5
Joinville/SC,LGG,13.71,1
Joinville/SC,LGG,6.95,4
Joinville/SC,LGG,11.27,3
Joinville/SC,LGG,16.1,5
São Bernardo do Campo/SP,LGG,10.13,2
São Bernardo do Campo/SP,LGG,8.99,3
São Bernardo do Campo/SP,LGG,13.06,2
São Bernardo do Campo/SP,LGG,13.63,4
São Luís/MA,LGG,31.22,10
São Luís/MA,LGG,16.16,12
São Luís/MA,LGG,20.9,10
São Luís/MA,LGG,33.98,12
São Gonçalo/RJ,LGG,46.86,6
São Gonçalo/RJ,LGG,11.17,7
São Gonçalo/RJ,LGG,37.89,6
Quixadá/CE,LGG,28.13,12
Quixadá/CE,LGG,14.04,10
Quixadá/CE,LGG,25.33,12
Quixadá/CE,LGG,30.61,14
Piracicaba/SP,LGG,12.27,2
Piracicaba/SP,LGG,8.99,3
Piracicaba/SP,LGG,16.59,2
Piracicaba/SP,LGG,15.96,4
Franco da Rocha/SP,LGG,10.78,3
Franco da Rocha/SP,LGG,8.75,4
Franco da Rocha/SP,LGG,18.7,3
Franco da Rocha/SP,LGG,14.14,5
Curitiba/PR,LGG,9.58,3
Curitiba/PR,LGG,6.8,4
Curitiba/PR,LGG,10.14,1
Curitiba/PR,LGG,13,5
Cascavel/PR,LGG,13.84,4
Cascavel/PR,LGG,9.04,3
Cascavel/PR,LGG,14.97,4
Cascavel/PR,LGG,16.17,6
Diorama/GO,LGG,45.39,7
Diorama/GO,LGG,39.54,14
Niterói/RJ,LGG,13.21,3
Niterói/RJ,LGG,10.71,4
Niterói/RJ,LGG,19.76,3
Niterói/RJ,LGG,14.97,3
Presidente Dutra/BA,LGG,44.79,11
Presidente Dutra/BA,LGG,39.88,11
Guapé/MG,LGG,45.81,7
Guapé/MG,LGG,38.26,7
Petrópolis/RJ,LGG,15.41,3
Petrópolis/RJ,LGG,13.42,4
Petrópolis/RJ,LGG,20.5,3
Petrópolis/RJ,LGG,18.49,3
Biquinhas/MG,LGG,41.24,7
Biquinhas/MG,LGG,34.61,7
Diadema/SP,LGG,40.55,4
Diadema/SP,LGG,32.31,12
São Paulo/SP,LGG,10.2,2
São Paulo/SP,LGG,9.32,3
São Paulo/SP,LGG,15.5,2
São Paulo/SP,LGG,12.91,4
Sorocaba/SP,LGG,13.61,2
Sorocaba/SP,LGG,10.06,3
Sorocaba/SP,LGG,19.09,2
Sorocaba/SP,LGG,15.96,4
Diadema/SP,LGG,11.67,2
Diadema/SP,LGG,11.11,3
Diadema/SP,LGG,16.3,2
Diadema/SP,LGG,14.51,4
Carapicuíba/SP,LGG,15.2,3
Carapicuíba/SP,LGG,10.07,4
Carapicuíba/SP,LGG,21.39,3
Carapicuíba/SP,LGG,17.5,5
São Caetano do Sul/SP,LGG,11.35,2
São Caetano do Sul/SP,LGG,8.99,3
São Caetano do Sul/SP,LGG,13.15,2
São Caetano do Sul/SP,LGG,14.77,4
Curitiba/PR,LGG,13.12,3
Curitiba/PR,LGG,6.93,4
Curitiba/PR,LGG,14.47,1
Curitiba/PR,LGG,15.04,5
Campinas/SP,LGG,13.49,3
Campinas/SP,LGG,10.05,4
Campinas/SP,LGG,18.94,3
Campinas/SP,LGG,15.87,5
Lages/SC,LGG,19.14,4
Lages/SC,LGG,11.01,5
Lages/SC,LGG,17.57,4
Lages/SC,LGG,19.66,6
Santo André/SP,LGG,14.02,2
Santo André/SP,LGG,12.4,3
Santo André/SP,LGG,19.97,2
Santo André/SP,LGG,17.26,4
Ibiúna/SP,LGG,49.88,4
Ibiúna/SP,LGG,10.06,5
Ibiúna/SP,LGG,20.92,4
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.33,4
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,10.36,3
São Paulo/SP,LGG,18.17,2
São Paulo/SP,LGG,14.78,4
Curitiba/PR,LGG,29.45,3
Curitiba/PR,LGG,15.96,4
Curitiba/PR,LGG,32.35,1
Curitiba/PR,LGG,29.41,5
Jundiaí/SP,LGG,15.2,2
Jundiaí/SP,LGG,10.07,3
Jundiaí/SP,LGG,21.39,2
Jundiaí/SP,LGG,17.5,4
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,18.01,2
São Paulo/SP,LGG,14.68,4
Mauá/SP,LGG,11.16,2
Mauá/SP,LGG,7.53,3
Mauá/SP,LGG,12.89,2
Mauá/SP,LGG,14.62,4
Praia Grande/SP,LGG,12.68,2
Praia Grande/SP,LGG,10.07,3
Praia Grande/SP,LGG,21.39,2
Praia Grande/SP,LGG,16.21,4
Osasco/SP,LGG,11.29,2
Osasco/SP,LGG,7.55,3
Osasco/SP,LGG,13.06,2
Osasco/SP,LGG,14.72,4
Santo André/SP,LGG,11.31,2
Santo André/SP,LGG,8.74,3
Santo André/SP,LGG,15.81,2
Santo André/SP,LGG,14.23,4
São Paulo/SP,LGG,8.23,2
São Paulo/SP,LGG,6.89,3
São Paulo/SP,LGG,13.15,2
São Paulo/SP,LGG,11.57,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.12,4
São Paulo/SP,LGG,15.94,2
São Paulo/SP,LGG,12.7,4
São Gonçalo/RJ,LGG,46.86,6
São Gonçalo/RJ,LGG,11.17,7
São Gonçalo/RJ,LGG,37.89,6
Franco da Rocha/SP,LGG,11.4,3
Franco da Rocha/SP,LGG,8.75,4
Franco da Rocha/SP,LGG,20.41,3
Franco da Rocha/SP,LGG,14.3,5
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.12,4
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Carapicuíba/SP,LGG,15.08,3
Carapicuíba/SP,LGG,10.06,4
Carapicuíba/SP,LGG,21.24,3
Carapicuíba/SP,LGG,17.41,5
São Paulo/SP,LGG,12.1,4
São Paulo/SP,LGG,9.3,5
São Paulo/SP,LGG,18.17,4
São Paulo/SP,LGG,14.78,6
Curitiba/PR,LGG,13.12,3
Curitiba/PR,LGG,7.7,4
Curitiba/PR,LGG,14.47,1
Curitiba/PR,LGG,15.04,5
Caieiras/SP,LGG,12.57,3
Caieiras/SP,LGG,10.06,4
Caieiras/SP,LGG,18.01,3
Caieiras/SP,LGG,16.12,5
Araçariguama/SP,LGG,13.99,3
Araçariguama/SP,LGG,8.74,6
Araçariguama/SP,LGG,20.28,3
Araçariguama/SP,LGG,17.31,5
Cachoeirinha/RS,LGG,13.43,3
Cachoeirinha/RS,LGG,9.53,4
Cachoeirinha/RS,LGG,16.39,3
Cachoeirinha/RS,LGG,15.35,5
Guairaçá/PR,LGG,25.05,6
Guairaçá/PR,LGG,10.79,5
Guairaçá/PR,LGG,24.7,6
Guairaçá/PR,LGG,28.51,8
São Borja/RS,LGG,17.68,7
São Borja/RS,LGG,15.13,8
São Borja/RS,LGG,23.47,7
São Borja/RS,LGG,19.13,9
Itati/RS,LGG,15.65,7
Itati/RS,LGG,9.59,9
Itati/RS,LGG,20.5,7
Itati/RS,LGG,16.73,9
Pelotas/RS,LGG,29.78,4
Pelotas/RS,LGG,17.59,5
Pelotas/RS,LGG,21.6,4
Pelotas/RS,LGG,31.25,6
Curitiba/PR,LGG,14.24,3
Curitiba/PR,LGG,8.54,4
Curitiba/PR,LGG,16.62,1
Curitiba/PR,LGG,17.04,5
Água Doce/SC,LGG,46.75,5
Água Doce/SC,LGG,34.03,9
São Marcos/RS,LGG,17.57,6
São Marcos/RS,LGG,10.49,7
São Marcos/RS,LGG,23.32,6
São Marcos/RS,LGG,19.04,8
Garopaba/SC,LGG,53.43,5
Garopaba/SC,LGG,38.68,14
Treze Tílias/SC,LGG,50.96,5
Treze Tílias/SC,LGG,37.01,10
Santa Rosa/RS,LGG,19.33,6
Santa Rosa/RS,LGG,9.6,8
Santa Rosa/RS,LGG,20.62,7
Santa Rosa/RS,LGG,21.11,9
Rebouças/PR,LGG,47.36,6
Rebouças/PR,LGG,7.7,7
Rebouças/PR,LGG,20.35,4
Boa Vista do Buricá/RS,LGG,15.86,6
Boa Vista do Buricá/RS,LGG,14.08,8
Boa Vista do Buricá/RS,LGG,18.65,7
Boa Vista do Buricá/RS,LGG,18.2,9
Blumenau/SC,LGG,14.93,2
Blumenau/SC,LGG,9.56,5
Blumenau/SC,LGG,18.78,4
Blumenau/SC,LGG,17.29,6
Guabiruba/SC,LGG,20.26,3
Guabiruba/SC,LGG,7.02,6
Guabiruba/SC,LGG,19.25,5
Guabiruba/SC,LGG,23.95,7
Rio de Janeiro/RJ,LGG,14.12,3
Rio de Janeiro/RJ,LGG,10.55,4
Rio de Janeiro/RJ,LGG,24.52,3
Rio de Janeiro/RJ,LGG,15.05,2
Rio de Janeiro/RJ,LGG,14.12,3
Rio de Janeiro/RJ,LGG,10.55,4
Rio de Janeiro/RJ,LGG,19.85,3
Rio de Janeiro/RJ,LGG,15.05,2
Curitiba/PR,LGG,14.35,3
Curitiba/PR,LGG,8.55,4
Curitiba/PR,LGG,16.78,1
Curitiba/PR,LGG,17.13,5
Gurupi/TO,LGG,59.32,7
Gurupi/TO,LGG,28.7,7
Gurupi/TO,LGG,64.72,6
Gurupi/TO,LGG,102.61,9
São Paulo/SP,LGG,9.93,3
São Paulo/SP,LGG,8.18,4
São Paulo/SP,LGG,15.14,3
São Paulo/SP,LGG,12.7,5
Paulínia/SP,LGG,13.23,3
Paulínia/SP,LGG,9.06,3
Paulínia/SP,LGG,19.74,3
Paulínia/SP,LGG,15.66,5
Balneário Barra do Sul/SC,LGG,63.82,6
Balneário Barra do Sul/SC,LGG,43.71,10
Feira de Santana/BA,LGG,21.4,5
Feira de Santana/BA,LGG,17.8,6
Feira de Santana/BA,LGG,30.83,5
Feira de Santana/BA,LGG,22.38,7
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Rio do Sul/SC,LGG,26.18,2
Rio do Sul/SC,LGG,9.55,6
Rio do Sul/SC,LGG,18.61,4
Rio do Sul/SC,LGG,29.48,6
Manaus/AM,LGG,97.36,9
Manaus/AM,LGG,23.07,14
Manaus/AM,LGG,41.09,13
Manaus/AM,LGG,80.13,13
Araucária/PR,LGG,21.93,3
Araucária/PR,LGG,10.62,4
Araucária/PR,LGG,29.11,1
Araucária/PR,LGG,22.42,5
Pinhais/PR,LGG,14.97,3
Pinhais/PR,LGG,9.36,4
Pinhais/PR,LGG,20.04,1
Pinhais/PR,LGG,16.47,5
Araçoiaba da Serra/SP,LGG,64.23,5
Araçoiaba da Serra/SP,LGG,10.12,6
Araçoiaba da Serra/SP,LGG,27.58,4
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,6.76,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
Veranópolis/RS,LGG,24.31,6
Veranópolis/RS,LGG,9.59,7
Veranópolis/RS,LGG,20.5,6
Veranópolis/RS,LGG,26.82,8
Piratuba/SC,LGG,63.7,5
Piratuba/SC,LGG,19.05,6
Piratuba/SC,LGG,43.54,5
Glorinha/RS,LGG,13.37,7
Glorinha/RS,LGG,7.71,8
Glorinha/RS,LGG,18.65,7
Glorinha/RS,LGG,15.3,9
Bagé/RS,LGG,21.91,5
Bagé/RS,LGG,16.2,6
Bagé/RS,LGG,20.89,5
Bagé/RS,LGG,23.65,7
Porto Alegre/RS,LGG,18.86,3
Porto Alegre/RS,LGG,18.61,4
Porto Alegre/RS,LGG,18.08,3
Porto Alegre/RS,LGG,23.75,5
Bom Jesus/RS,LGG,17.57,7
Bom Jesus/RS,LGG,10.49,8
Bom Jesus/RS,LGG,23.32,7
Bom Jesus/RS,LGG,19.04,9
Sant'Ana do Livramento/RS,LGG,21.79,5
Sant'Ana do Livramento/RS,LGG,15.12,6
Sant'Ana do Livramento/RS,LGG,23.32,5
Sant'Ana do Livramento/RS,LGG,23.56,7
Agudo/RS,LGG,29.14,7
Agudo/RS,LGG,10.49,8
Agudo/RS,LGG,23.32,7
Agudo/RS,LGG,30.74,9
Cambé/PR,LGG,18.08,3
Cambé/PR,LGG,11.77,2
Cambé/PR,LGG,24.38,3
Cambé/PR,LGG,19.7,5
Cascavel/PR,LGG,19.15,4
Cascavel/PR,LGG,11.7,3
Cascavel/PR,LGG,19.89,4
Cascavel/PR,LGG,20.7,6
Cacique Doble/RS,LGG,47.47,8
Cacique Doble/RS,LGG,35.15,8
Porto Mauá/RS,LGG,15.92,8
Porto Mauá/RS,LGG,29.43,10
Porto Mauá/RS,LGG,35.24,9
Porto Mauá/RS,LGG,18.25,11
Porto Alegre/RS,LGG,43.57,3
Porto Alegre/RS,LGG,28.51,4
Porto Alegre/RS,LGG,30.54,3
Porto Alegre/RS,LGG,33.12,5
Rolândia/PR,LGG,21.56,4
Rolândia/PR,LGG,11.93,2
Rolândia/PR,LGG,28.61,3
Rolândia/PR,LGG,22.12,6
Cascavel/PR,LGG,19.26,4
Cascavel/PR,LGG,11.71,3
Cascavel/PR,LGG,20.04,4
Cascavel/PR,LGG,20.79,6
Santo Ângelo/RS,LGG,21.79,5
Santo Ângelo/RS,LGG,15.12,6
Santo Ângelo/RS,LGG,23.32,5
Santo Ângelo/RS,LGG,23.56,7
Ciríaco/RS,LGG,21.91,6
Ciríaco/RS,LGG,15.13,7
Ciríaco/RS,LGG,23.47,6
Ciríaco/RS,LGG,23.65,8
Araranguá/SC,LGG,25.96,4
Araranguá/SC,LGG,14.4,5
Araranguá/SC,LGG,22.64,4
Araranguá/SC,LGG,27.12,6
Porto Alegre/RS,LGG,18.86,3
Porto Alegre/RS,LGG,18.61,4
Porto Alegre/RS,LGG,18.08,3
Porto Alegre/RS,LGG,23.75,5
Cruzeiro do Sul/RS,LGG,19.24,6
Cruzeiro do Sul/RS,LGG,10.44,7
Cruzeiro do Sul/RS,LGG,20.5,6
Cruzeiro do Sul/RS,LGG,21.04,8
Santa Maria/RS,LGG,29.14,4
Santa Maria/RS,LGG,10.49,6
Santa Maria/RS,LGG,20.74,5
Santa Maria/RS,LGG,30.74,7
Porto Alegre/RS,LGG,28.17,3
Porto Alegre/RS,LGG,26.03,4
Porto Alegre/RS,LGG,25.36,3
Porto Alegre/RS,LGG,29.27,5
Passo Fundo/RS,LGG,21.79,4
Passo Fundo/RS,LGG,15.12,5
Passo Fundo/RS,LGG,20.74,4
Passo Fundo/RS,LGG,23.56,6
Curitiba/PR,LGG,13.6,3
Curitiba/PR,LGG,9.35,4
Curitiba/PR,LGG,15.11,1
Curitiba/PR,LGG,15.41,5
Terra Roxa/PR,LGG,11.93,6
Terra Roxa/PR,LGG,8.97,5
Terra Roxa/PR,LGG,15.22,6
Terra Roxa/PR,LGG,14.39,8
Passo Fundo/RS,LGG,15.86,4
Passo Fundo/RS,LGG,15.01,5
Passo Fundo/RS,LGG,16.3,4
Passo Fundo/RS,LGG,18.2,6
Caxias do Sul/RS,LGG,13.37,4
Caxias do Sul/RS,LGG,9.53,5
Caxias do Sul/RS,LGG,16.3,4
Caxias do Sul/RS,LGG,15.3,6
Curitiba/PR,LGG,11.9,3
Curitiba/PR,LGG,8.53,4
Curitiba/PR,LGG,13.38,1
Curitiba/PR,LGG,14.73,5
Santa Maria/RS,LGG,20.83,4
Santa Maria/RS,LGG,9.53,6
Santa Maria/RS,LGG,16.39,5
Santa Maria/RS,LGG,24.68,7
Salto Veloso/SC,LGG,47.13,6
Salto Veloso/SC,LGG,16.44,7
Salto Veloso/SC,LGG,34.54,6
Tubarão/SC,LGG,13.32,4
Tubarão/SC,LGG,12.88,5
Tubarão/SC,LGG,17.13,4
Tubarão/SC,LGG,15.24,6
Bandeirantes/PR,LGG,12.29,4
Bandeirantes/PR,LGG,7.34,3
Bandeirantes/PR,LGG,13.23,4
Bandeirantes/PR,LGG,14.67,6
Dois Lajeados/RS,LGG,18.4,7
Dois Lajeados/RS,LGG,7.67,8
Dois Lajeados/RS,LGG,16.37,7
Dois Lajeados/RS,LGG,22.3,9
Jacareí/SP,LGG,9.17,3
Jacareí/SP,LGG,7.61,4
Jacareí/SP,LGG,13.71,3
Jacareí/SP,LGG,12.91,5
Guarulhos/SP,LGG,11.29,2
Guarulhos/SP,LGG,8.99,3
Guarulhos/SP,LGG,13.06,2
Guarulhos/SP,LGG,14.72,4
São Paulo/SP,LGG,6.99,3
São Paulo/SP,LGG,6.7,4
São Paulo/SP,LGG,10.8,3
São Paulo/SP,LGG,10.16,5
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,6.76,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
Campinas/SP,LGG,10.46,2
Campinas/SP,LGG,7.64,3
Campinas/SP,LGG,12.52,2
Campinas/SP,LGG,13.71,4
Ribeirão Preto/SP,LGG,12.4,2
Ribeirão Preto/SP,LGG,9.41,3
Ribeirão Preto/SP,LGG,18.79,2
Ribeirão Preto/SP,LGG,15.84,4
Santo André/SP,LGG,9.1,2
Santo André/SP,LGG,7.48,3
Santo André/SP,LGG,10.66,2
Santo André/SP,LGG,12.85,4
São Paulo/SP,LGG,7.41,3
São Paulo/SP,LGG,6.75,4
São Paulo/SP,LGG,11.36,3
São Paulo/SP,LGG,10.48,5
São Bernardo do Campo/SP,LGG,9.17,2
São Bernardo do Campo/SP,LGG,7.61,3
São Bernardo do Campo/SP,LGG,10.75,2
São Bernardo do Campo/SP,LGG,12.91,4
São Paulo/SP,LGG,7.37,2
São Paulo/SP,LGG,6.74,3
São Paulo/SP,LGG,11.16,2
São Paulo/SP,LGG,10.46,4
São Paulo/SP,LGG,6.99,2
São Paulo/SP,LGG,6.7,3
São Paulo/SP,LGG,10.8,2
São Paulo/SP,LGG,10.16,4
Curitiba/PR,LGG,17.95,3
Curitiba/PR,LGG,11.26,4
Curitiba/PR,LGG,22.22,1
Curitiba/PR,LGG,23,5
Coronel Vivida/PR,LGG,17.12,7
Coronel Vivida/PR,LGG,11.7,8
Coronel Vivida/PR,LGG,20.99,4
Coronel Vivida/PR,LGG,18.47,8
Pelotas/RS,LGG,29.25,4
Pelotas/RS,LGG,15.13,5
Pelotas/RS,LGG,20.89,4
Pelotas/RS,LGG,30.83,6
Coronel Vivida/PR,LGG,16.65,7
Coronel Vivida/PR,LGG,10.77,8
Coronel Vivida/PR,LGG,20.35,4
Coronel Vivida/PR,LGG,18.09,8
Porto Alegre/RS,LGG,18.49,3
Porto Alegre/RS,LGG,10.59,4
Porto Alegre/RS,LGG,17.4,3
Porto Alegre/RS,LGG,21.78,5
Campo Magro/PR,LGG,24.42,5
Campo Magro/PR,LGG,10.36,6
Campo Magro/PR,LGG,23.85,3
Campo Magro/PR,LGG,28.01,7
Canoas/RS,LGG,16.48,3
Canoas/RS,LGG,11.71,5
Canoas/RS,LGG,19.23,4
Canoas/RS,LGG,17.38,6
Criciúma/SC,LGG,19.14,4
Criciúma/SC,LGG,15.3,5
Criciúma/SC,LGG,17.57,4
Criciúma/SC,LGG,19.66,6
Frederico Westphalen/RS,LGG,59.58,7
Frederico Westphalen/RS,LGG,41.96,7
Santa Tereza do Oeste/PR,LGG,19.15,5
Santa Tereza do Oeste/PR,LGG,11.7,5
Santa Tereza do Oeste/PR,LGG,22.99,5
Santa Tereza do Oeste/PR,LGG,20.7,7
Amaral Ferrador/RS,LGG,29.14,6
Amaral Ferrador/RS,LGG,15.12,6
Amaral Ferrador/RS,LGG,23.32,6
Amaral Ferrador/RS,LGG,30.74,8
Caxias do Sul/RS,LGG,13.37,4
Caxias do Sul/RS,LGG,9.53,5
Caxias do Sul/RS,LGG,16.3,4
Caxias do Sul/RS,LGG,15.3,6
Capão da Canoa/RS,LGG,17.57,4
Capão da Canoa/RS,LGG,10.49,6
Capão da Canoa/RS,LGG,20.74,4
Capão da Canoa/RS,LGG,19.04,6
Porto Alegre/RS,LGG,22.28,3
Porto Alegre/RS,LGG,18.67,4
Porto Alegre/RS,LGG,21.65,3
Porto Alegre/RS,LGG,27.7,5
Marialva/PR,LGG,11.44,3
Marialva/PR,LGG,7.36,2
Marialva/PR,LGG,14.97,3
Marialva/PR,LGG,13.53,5
Porto Alegre/RS,LGG,18.86,3
Porto Alegre/RS,LGG,10.49,4
Porto Alegre/RS,LGG,18.08,3
Porto Alegre/RS,LGG,23.75,5
Arroio do Sal/RS,LGG,17.57,6
Arroio do Sal/RS,LGG,10.49,8
Arroio do Sal/RS,LGG,23.32,6
Arroio do Sal/RS,LGG,19.04,8
Maravilha/SC,LGG,70.23,5
Maravilha/SC,LGG,15.37,6
Maravilha/SC,LGG,29.46,5
Arvorezinha/RS,LGG,15.86,7
Arvorezinha/RS,LGG,9.53,8
Arvorezinha/RS,LGG,18.65,7
Arvorezinha/RS,LGG,18.2,9
Caxias do Sul/RS,LGG,17.68,4
Caxias do Sul/RS,LGG,10.5,5
Caxias do Sul/RS,LGG,20.89,4
Caxias do Sul/RS,LGG,19.13,6
Içara/SC,LGG,18.12,5
Içara/SC,LGG,13.66,6
Içara/SC,LGG,16.19,5
Içara/SC,LGG,18.9,7
São Luís/MA,LGG,32.02,10
São Luís/MA,LGG,17.92,12
São Luís/MA,LGG,21.98,10
São Luís/MA,LGG,34.62,12
Curitiba/PR,LGG,16.9,3
Curitiba/PR,LGG,9.47,4
Curitiba/PR,LGG,20.81,1
Curitiba/PR,LGG,22.17,5
Feira de Santana/BA,LGG,19.6,5
Feira de Santana/BA,LGG,17.8,6
Feira de Santana/BA,LGG,29.07,5
Feira de Santana/BA,LGG,19.95,7
Pomerode/SC,LGG,14.93,5
Pomerode/SC,LGG,18.78,7
Pomerode/SC,LGG,17.29,9
Itabuna/BA,LGG,19.24,7
Itabuna/BA,LGG,16.08,7
Itabuna/BA,LGG,28.59,6
Itabuna/BA,LGG,19.66,8
Santa Izabel do Pará/PA,LGG,130.73,11
Santa Izabel do Pará/PA,LGG,19.78,13
Santa Izabel do Pará/PA,LGG,35.51,11
Manaus/AM,LGG,61.93,9
Manaus/AM,LGG,20.56,14
Manaus/AM,LGG,28.36,13
Manaus/AM,LGG,55.37,13
São Vicente/SP,LGG,62.42,3
São Vicente/SP,LGG,37.12,3
São Vicente/SP,LGG,46.41,2
São Vicente/SP,LGG,41.73,4
Belém/PA,LGG,27.41,8
Belém/PA,LGG,19.78,10
Belém/PA,LGG,28.19,8
Belém/PA,LGG,30.75,10
Feliz/RS,LGG,11.57,6
Feliz/RS,LGG,7.64,7
Feliz/RS,LGG,16.13,6
Feliz/RS,LGG,13.81,8
Cachoeirinha/RS,LGG,11.57,3
Cachoeirinha/RS,LGG,7.64,4
Cachoeirinha/RS,LGG,13.97,3
Cachoeirinha/RS,LGG,13.81,5
Belém/PA,LGG,19.27,8
Belém/PA,LGG,16.98,10
Belém/PA,LGG,22.01,8
Belém/PA,LGG,23.13,10
Joinville/SC,LGG,13.71,1
Joinville/SC,LGG,6.95,4
Joinville/SC,LGG,11.27,3
Joinville/SC,LGG,16.1,5
Feira de Santana/BA,LGG,16.95,5
Feira de Santana/BA,LGG,16.1,6
Feira de Santana/BA,LGG,27.59,5
Feira de Santana/BA,LGG,18.23,7
Manaus/AM,LGG,43.11,9
Manaus/AM,LGG,21.73,14
Manaus/AM,LGG,27.2,13
Manaus/AM,LGG,50.55,13
